home_team,away_team,home_score,away_score,point_spread,is_conference,is_neutral,home_advantage,off_eff_diff,def_eff_diff,adj_off_eff_diff,adj_def_eff_diff,efg_pct_diff,ts_pct_diff,threepar_diff,ftr_diff,luck_diff,net_rating_diff,rating_luck_interaction,shooting_strength_interaction
Illinois Fighting Illini,Ohio State Buckeyes,60,72,-12,0,0,23.82051282051282,-4.5739133514973105,-7.2009798341943,-4.043869765249042,-5.4935037531571,0.0062534616094609,0.0019905611915597,0.1274235618219987,0.0474206534659575,0.0647360009142044,1.449633987908058,0.09384350716647781,0.009065230491152747
Wisconsin Badgers,Michigan Wolverines,79,87,-8,0,0,0.116883116883117,-5.984581820538281,-2.6905844747001595,-6.978006422543956,-1.9227947013663993,-0.0194350936114781,-0.0283703990859746,0.040080012879327,-0.0627643846077217,0.1607527988681596,-5.0552117211775585,-0.812639433050419,0.09824851302692718
Rutgers Scarlet Knights,Penn State Nittany Lions,59,56,3,0,0,15.520833333333332,-6.048005896366448,-15.302491722338187,-5.278098722377408,-14.54571615147708,-0.0661350924399113,-0.0461577318074151,-0.1832829939825412,0.1336585673512076,-0.1658609804644147,9.267617429099673,-1.53713611335957,-0.6129147353712399
Iowa Hawkeyes,Indiana Hoosiers,90,68,22,0,0,13.595238095238097,2.4052568203051408,5.39832827927998,5.045380331646541,5.715916627560958,-0.0249777406927498,-0.0104748624792341,0.0858102451631637,0.0593212902250986,-0.0410907420100223,-0.6705362959144168,0.027552833943775272,0.01674848172442725
Michigan State Spartans,Nebraska Cornhuskers,80,67,13,0,0,2.3636363636363633,4.584758844665444,-2.612067389642789,4.77510972135434,-3.1040769639771497,-0.0035756217464503,0.0087605652317908,-0.0423244476686271,-0.0226311533543167,-0.1685149193111574,7.87918668533149,-1.3277605085161817,-0.028172991256412934
Maryland Terrapins,Ohio State Buckeyes,62,73,-11,0,0,11.274725274725276,-2.615589022695559,-3.7372846373692994,-1.2278593408108949,-1.6577942385460176,-0.0072667371919791,-0.0006381325606361,0.0819626755446324,0.0658254254565123,0.0802601234532117,0.4299348977351229,0.03450662796906492,-0.0031242239115015485
Penn State Nittany Lions,Northwestern Wildcats,68,65,3,0,0,4.285714285714286,6.57439611876535,9.255372686264325,4.551920324731981,3.8638893151484126,0.0818683549456592,0.0580570355056555,0.0803183593504973,-0.1416003747340335,-0.0118298765310384,0.6880310095835682,-0.00813932189289931,0.0563279669062078
Rutgers Scarlet Knights,Minnesota Golden Gophers,74,75,-1,0,0,15.520833333333332,11.377759585999684,-16.616758237223607,6.751684523939872,-17.208236834430863,0.0160177455759324,0.0317929073505384,-0.0662343387856256,-0.00901763960462,-0.4235841127046954,23.959921358370735,-10.149042029059748,0.38378392433773106
Michigan Wolverines,Illinois Fighting Illini,87,91,-4,0,0,6.166666666666667,-0.2341320203255463,8.615150651584159,2.4618443590859584,6.08471978316922,-0.0133827742761177,-0.0104998086368025,-0.056284247290241,-0.0179714587826326,0.0430520396778519,-3.62287542408326,-0.15597217650554704,0.048484124031000456
Purdue Boilermakers,Wisconsin Badgers,63,61,2,0,0,23.291666666666668,15.89618384299544,-3.9354239284229777,12.637428627326583,-2.1025183458787353,0.0385963068343108,0.0593335784669015,-0.0293303860266616,0.113665630281699,-0.067374223555723,14.73994697320532,-0.9930924825722379,0.5689075160993032
Ohio State Buckeyes,Michigan State Spartans,78,84,-6,0,0,12.727272727272728,8.16962024402433,-0.109005251819326,5.138561822944283,2.270216577564014,0.0146699906266507,0.0153384117386453,-0.0192986028968852,0.0269229277953942,-0.2373228884975406,2.8683452453802687,-0.6807239788418322,0.04207859786372664
Maryland Terrapins,Penn State Nittany Lions,64,65,-1,0,0,11.274725274725276,-1.4106565535169295,-6.8665006475939805,0.0753508599643026,-3.5877184508180164,-0.0429885902216216,-0.0244209495631847,-0.1022843493398656,0.1697383545997381,-0.0920440461711026,3.663069310782319,-0.3371637207695967,-0.157470185554619
Illinois Fighting Illini,Purdue Boilermakers,71,76,-5,0,0,23.82051282051282,-9.677470002131614,-1.9891422484610215,-8.121266563868588,-2.0594067359240853,-0.0057784389467149,-0.0204633707441244,0.0455346204375756,-0.0329297868913446,-0.1364306149902885,-6.061859827944502,0.8270232643113928,0.035028086919320994
Nebraska Cornhuskers,Iowa Hawkeyes,81,77,4,0,0,-6.1,-15.097246017703242,-1.0427929571210228,-14.69971033029904,-4.445647672251326,-0.019988636691401,-0.0416236780574127,-0.0064748856131987,-0.0816656071636896,0.3132568731279433,-10.254062658047715,-3.2121556051180344,0.20496473308257743
Michigan Wolverines,Indiana Hoosiers,73,75,-2,0,0,6.166666666666667,-4.745655480531184,3.048633498086702,-1.3226838605169604,1.0276245989086163,-0.0410013211706072,-0.0365088110114535,0.0888516235162102,0.0113966521858114,-0.0258836360987207,-2.350308459425575,0.060834528883516446,0.09636575199490302
Wisconsin Badgers,Minnesota Golden Gophers,71,67,4,0,0,0.116883116883117,7.838070759183623,-5.719896182420399,4.7729616183854375,-5.924023566580061,0.0198665787080662,0.0172881756241874,0.0440209577235021,-0.0720784677369987,-0.1614864624043791,10.6969851849655,-1.7274182959121316,0.21251249811613518
Northwestern Wildcats,Rutgers Scarlet Knights,65,53,12,0,0,10.428571428571429,-0.5263902223989021,6.047119036073866,0.7261783976454268,10.681826836328668,-0.0157332625057479,-0.0118993036982404,0.1029646346320439,0.0079418073828259,0.1776908569954531,-9.95564843868324,-1.7690277030150692,0.15663483030074263
Howard Bison,Kentucky Wildcats,63,95,-32,0,0,-32.0,-30.58094065693693,26.22215582131814,-22.365246655171376,12.838183218758346,-0.1236850962449915,-0.1166242844548369,0.0651560613413614,-0.1096001906807978,0.1704938526711496,-35.20342987392972,-6.001968386444921,4.3541396121108065
Tennessee Tech Golden Eagles,Tennessee Volunteers,43,75,-32,0,0,-23.0,-22.226118939520447,39.70162536432089,-9.9411687412438,35.545304926497096,-0.0668299496212419,-0.0757078703948049,-0.0077447514603676,-0.0318316067067283,0.2504503255782818,-45.486473667740896,-11.392102139493648,3.0398587436630704
Texas A&M-Corpus Christi Islanders,Mississippi State Bulldogs,44,63,-19,0,0,-21.0,-28.73573150917555,13.11906335908624,-18.978900408960385,8.857004587974956,-0.0830208743956356,-0.0975158895999649,0.0739231361656911,-0.2476354874495857,0.1438037902388376,-27.83590499693534,-4.002908643287501,2.310961172439414
Stony Brook Seawolves,Florida Gators,45,81,-36,0,0,-23.5,-20.044688771985065,23.80006556899396,-12.437725798227008,20.144135005147632,-0.0757729116130173,-0.0741992942860072,0.1681265895104706,-0.0927897911951622,0.1666829306436923,-32.58186080337464,-5.430840044531331,2.4688224588417396
George Mason Patriots,Auburn Tigers,52,70,-18,0,0,-18.0,-24.96653158855176,4.913652387859159,-19.997498974402944,0.0132734775204568,-0.0418897140151003,-0.0793432477560406,0.0384860383680444,-0.1347677644269692,0.1297874754409345,-20.010772451923405,-2.5971476381581375,0.8382455352323188
Western Carolina Catamounts,Georgia Bulldogs,55,68,-13,0,0,-16.5,-26.187662940981397,-4.773079790241965,-20.245765800637272,-12.2030179048747,-0.1152955196328334,-0.1222683033576151,-0.007481819579708,-0.1867600256100174,-0.2008535384360575,-8.042747895762574,1.6154143736130686,0.9272927979178233
Southern Indiana Screaming Eagles,Missouri Tigers,91,97,-6,0,0,-9.0,-9.041406631033,9.706626692840343,-8.36657226176726,-5.601522179761858,-0.0213863160531593,-0.0224682842093574,-0.0280757797796137,0.0050579972388932,-0.0807090637369543,-2.765050082005402,0.2231646033044447,0.059134234956581565
UL Monroe Warhawks,Texas A&M Aggies,54,87,-33,0,0,-34.0,-37.7757365877451,20.303854812530886,-27.85201971580996,12.30503140800856,-0.1901977980064751,-0.1698758337084484,-0.0219062610479852,-0.0787064499783968,0.1136899178100845,-40.157051123818526,-4.56545184176229,7.63778269818373
Memphis Tigers,Vanderbilt Commodores,76,67,9,0,0,10.5,0.7197580663382155,-8.220283328393165,1.8824787561839995,-13.195472849871734,0.0304421335731429,0.0342348047812485,-0.1692951736570527,0.0827188642983524,-0.1417087196075545,15.077951606055734,-2.136677216398828,0.4590050168009332
North Dakota State Bison,Arkansas Razorbacks,58,76,-18,0,0,-20.5,-23.26895316560839,15.587835751154444,-12.766144994340593,7.222849517507285,-0.1063478105018519,-0.1070897584536704,0.1807219418578066,-0.0650214195916133,0.2296483361135237,-19.98899451184788,-4.5904393302282225,2.125785800468556
Longwood Lancers,Alabama Crimson Tide,54,75,-21,0,0,-21.0,-39.520702807307785,2.4762404978585124,-27.76557553218819,-8.794163572426655,-0.2238240241826902,-0.2312101196631408,-0.2888390980000211,-0.1347072249516208,0.1086309132404589,-18.97141195976154,-2.06088180664986,4.246257769261445
Alcorn State Braves,Ole Miss Rebels,58,73,-15,0,0,-34.5,-30.18531316322853,20.77451349816897,-21.241091101899983,15.497821881565514,-0.1218647524523834,-0.0942421174455615,-0.0449716929592192,-0.0234345615016975,0.0656308158635693,-36.7389129834655,-2.4112048330455194,4.477178536099677
South Carolina State Bulldogs,South Carolina Gamecocks,77,80,-3,0,0,-29.0,-3.0038539118058196,21.93724085677536,-4.173261904291266,18.98233105928628,-0.0179323505210208,-0.0200269566833528,-0.0655130224604548,-0.0159597117912296,-0.2286546013353591,-23.155592963577547,5.29463287777067,0.4152342095449554
Kansas City Roos,LSU Tigers,63,74,-11,0,0,-21.75,-21.727166914077117,5.553501377310482,-17.836279880650835,1.9319812154446083,-0.0915701262716399,-0.0881394885271693,-0.0314333404328431,-0.0304634385175966,-0.1019702796765834,-19.768261096095443,2.0157751126885755,1.8101821647402065
Kennesaw State Owls,Florida Gators,78,88,-10,0,0,-12.0,-8.350101823623916,19.15087327096664,0.0951567700753486,15.623761976547996,-0.0492369475770533,-0.0686723226289888,-0.0216336502497691,-0.0970854954908665,0.1117789595680417,-15.528605206472648,-1.7357713335223879,0.7645811204958507
Florida Atlantic Owls,Ole Miss Rebels,67,80,-13,0,0,-5.5,0.0401421776467998,9.727079094440056,3.930579042288912,7.739847935748997,0.021779827528424,0.0021513451501158,5.057519363127483e-05,-0.1390936250089932,0.3461151073980728,-3.809268893460086,-1.3184455121680754,-0.08296521950895121
Southern Miss Golden Eagles,Vanderbilt Commodores,60,48,12,0,0,12.0,-18.84810478638964,-37.225254515360376,-23.29401343167248,-43.92125714667543,-0.0970100485238211,-0.090165491816996,-0.0391868911552522,-0.0912185094165533,-0.0027335161631975,20.627243715002948,-0.0563849040971746,-2.0010499137051196
Duquesne Dukes,Kentucky Wildcats,52,77,-25,0,0,-14.0,-26.238968148906903,-2.645377416699219,-21.860959990954555,-10.399061420153402,-0.1205889459802723,-0.1335020012792279,0.0434031946587318,-0.1768475102327705,0.5047868813429275,-11.461898570801154,-5.785816033823672,1.3821782675857006
Mississippi State Bulldogs,Akron Zips,73,54,19,0,1,9.083333333333334,13.482065860373254,-26.211503835308065,8.004850922866638,-23.583159018949956,0.106130502862407,0.0574032003903239,-0.1484972393112229,-0.1802600297316458,-0.1321221702165882,31.58800994181659,-4.173476426335972,3.3524513795477064
South Florida Bulls,Auburn Tigers,59,67,-8,0,0,-8.0,-21.511838610863933,-0.7365152261483416,-12.380990840943936,-6.95863268383205,-0.1324345858099721,-0.1383936188461409,-0.139017014135008,0.0149575102983054,0.0148775854859578,-5.422358157111887,-0.0806715970179127,0.7181077566504365
Pennsylvania Quakers,Missouri Tigers,85,92,-7,0,0,-17.333333333333332,-15.836244375059636,28.590026958953885,-10.63651345636528,14.010791681075744,-0.0512640015906511,-0.0509330383334422,0.025844432373044,-0.0702100760921341,0.0129634678569721,-24.647305137441023,-0.3195145479102,1.2635194897710396
Abilene Christian Wildcats,Texas A&M Aggies,58,77,-19,0,0,-18.0,-19.585789829134455,18.68645202944164,-11.219081903411066,11.730626797154358,-0.0186478789989289,-0.0435151682060297,-0.0046844997584272,-0.2278826974597291,0.0984862043125597,-22.949708700565424,-2.2602296999976152,0.42796339090880986
Liberty Flames,Alabama Crimson Tide,59,95,-36,0,0,-36.0,-29.809119337158947,25.610494328813655,-18.90720648696411,17.52382924034599,-0.1116409255911409,-0.0993214718791881,0.0916986740870468,-0.1304946769362558,0.1133592879075289,-36.4310357273101,-4.129796267781618,4.067194548840823
Fordham Rams,Arkansas Razorbacks,48,74,-26,0,0,-26.0,-38.55232312682642,11.937242280162865,-26.32610690741042,4.55301191001692,-0.0959174602008119,-0.1005524123784553,0.0951376506700671,-0.0046697501882198,0.2359765216960513,-30.87911881742734,-7.286747051575588,2.961846650206729
Arkansas State Red Wolves,LSU Tigers,52,61,-9,0,0,-9.0,-17.058626432066305,-6.036790804835093,-17.61420884571318,-5.822661665209509,-0.04754868298021,-0.076495259200798,0.0559370074833153,-0.260730351756114,-0.207146982081983,-11.79154718050367,2.442583412518651,0.5606725387319581
Colorado Buffaloes,Tennessee Volunteers,78,66,12,0,1,,7.201874065968624,14.1592817506545,23.413522301031293,2.259518397690613,0.10689071530705,0.1035456942884158,0.0836960316493601,0.0495669086652698,0.2653381944139796,21.15400390334068,5.612965200338692,2.261166608836213
Arkansas-Pine Bluff Golden Lions,Mississippi State Bulldogs,47,80,-33,0,0,-21.166666666666668,-18.891189583361463,24.131958988314096,-14.104404237387511,18.83737620171408,-0.0357722089956523,-0.0479724989516412,0.0337975674239218,-0.2214045730195391,0.1440982421930324,-32.94178043910159,-4.746852655983359,1.1784002545564332
Lindenwood Lions,Missouri Tigers,53,82,-29,0,0,-31.0,-39.184768483154656,13.046144523557288,-28.43344948687293,-0.600621773779082,-0.1749816909847412,-0.1526936900190929,-0.0752843183674625,-0.0569083410205484,0.0303130082629934,-27.83282771309385,-0.8436967364494855,4.870235258124129
Florida Atlantic Owls,Florida Gators,76,74,2,0,0,-5.5,-2.2893383231577644,17.96012639310176,4.242508146257549,20.12675921992627,0.0051397183003137,-0.0295877054768877,-0.0270670667631295,-0.214521729196385,0.4512595066639678,-15.884251073668722,-7.167919303230348,-0.08164057593011266
Miami (OH) RedHawks,Georgia Bulldogs,70,77,-7,0,0,-7.0,-11.214220266181613,15.033599708157482,-6.9762343825724855,6.865982521501223,-0.0268329416191718,-0.0497325235884491,0.0553836774963154,-0.2443979930777063,-0.1928851681292777,-13.842216904073709,2.6699583348241873,0.3714273980669228
Winthrop Eagles,Auburn Tigers,65,89,-24,0,0,-19.0,0.5239832797917643,39.08249876036126,2.7658555157555327,34.2199333068089,0.0400222146359587,0.0355860930431529,0.0692861259616102,-0.0793800965393012,0.1392517388347253,-31.454077791053365,-4.3800350258468965,-1.2588618525296795
Vanderbilt Commodores,Temple Owls,89,87,2,0,0,-6.637362637362637,5.5433223628575234,4.658289430514401,5.898874847558673,9.192966205428192,0.0022277427412599,-0.0155580157014248,-0.0245760100552729,-0.0328836542461621,0.0934430673822975,-3.294091357869517,-0.30781000071684517,-0.007338388111540783
Chattanooga Mocs,Ole Miss Rebels,58,70,-12,0,0,-9.5,-5.102011684814116,6.595284886493573,-4.555562536601826,5.00839767672872,0.0012813524257994,-0.0142337350570684,0.2527074578959752,-0.0640219233231791,-0.034897124951809,-9.563960213330546,0.3337547145987259,-0.012254803619600043
SIU Edwardsville Cougars,Missouri Tigers,80,105,-25,0,0,-25.0,-13.124827757830644,34.828397031305556,-9.04698349481339,15.453215657209183,-0.1286454840881895,-0.0513665726737926,-0.0826734809290389,0.2894586540533431,0.0279543968579023,-24.500199152022574,-0.6848882901932805,3.151839980168994
Alabama Crimson Tide,South Alabama Jaguars,65,55,10,0,0,33.35227272727273,25.97349377367443,-4.441179911476851,18.682239782944123,3.3040724297301693,0.1351042052692094,0.1470380506221219,0.1492515728491156,0.1951951525170131,0.0498259337257728,15.378167353213954,0.7662315473650814,2.0776550787528727
Florida Gulf Coast Eagles,Tennessee Volunteers,50,81,-31,0,0,-31.0,-33.07962753346557,44.15652817489291,-9.864604648090308,33.746375573929456,-0.1403458359088674,-0.0913666943762822,0.1245713020513379,0.1550831090123353,0.2546435065368005,-43.61098022201976,-11.105252927242168,6.120619474064447
South Dakota State Jackrabbits,Arkansas Razorbacks,56,71,-15,0,0,-14.0,-22.842590816425627,8.211822605446557,-9.59633156194468,-1.8807035373852017,-0.1063276215331044,-0.0950096532584109,0.0241514419789404,-0.1137121649683394,0.2001956104810823,-7.715628024559477,-1.5446348626216315,0.820384376485574
Murray State Racers,Texas A&M Aggies,88,79,9,0,1,,1.477260259940536,6.321023326591643,8.007908351172418,-2.8803748305758887,0.0914919811409311,0.1062011268106989,0.0895113044373769,0.2676417780647463,0.2259036363325062,10.888283181748308,2.4597027641750135,0.9961905995216335
Colorado State Rams,South Carolina Gamecocks,85,53,32,0,1,,5.814095666955339,-21.559583190089285,0.7535520506713027,-22.96348364263837,0.0453091355866945,0.037585892854933,-0.0050100007577251,-0.0530889043429905,-0.6364881679149129,23.71703569330967,-15.095612596807268,1.0745983859426407
South Carolina State Bulldogs,Kentucky Wildcats,63,106,-43,0,0,-29.0,-19.23788386302849,32.19043993614834,-14.961806282356363,25.43560153932603,-0.0782823037457416,-0.0836580191826373,0.0325603779470893,-0.0633758488753055,0.1698670696481342,-40.39740782168239,-6.862189288049804,3.162402149637539
New Orleans Privateers,LSU Tigers,62,91,-29,0,0,-28.666666666666668,-15.26817281921511,20.069246575771984,-12.37406563328598,15.888487143695627,0.0350179559988731,0.0114831236935043,-0.0346696861997204,-0.0558539810109823,-0.0966887233534237,-28.262552776981614,2.732670146715112,-0.9896968295601709
South Dakota Coyotes,Mississippi State Bulldogs,42,79,-37,0,0,-31.5,-22.793080286616245,37.14939337640932,-15.334032395086057,34.96424341822757,-0.0848521084637118,-0.0857047416338088,0.0045659825980112,-0.137737344656706,0.150977029137455,-50.29827581331362,-7.593884253030399,4.267914754848979
Colorado Buffaloes,Texas A&M Aggies,103,75,28,0,1,,4.636166014159045,-2.3527629513343555,20.4377043005408,-10.463066155858044,0.0974241845307616,0.0818210125773928,0.1303751644701817,-0.0796135527171016,0.1239888566533991,30.900770456398845,3.831351198598026,3.0104823630869073
Bucknell Bison,Georgia Bulldogs,61,65,-4,0,0,-19.5,-20.557628253990583,8.789749176985282,-11.617565262740044,4.290206848055448,-0.0365665001143402,-0.0528805979388055,0.0686949276496708,-0.2220901925191317,-0.1900522286541319,-15.907772110795491,3.0233075425787272,0.5816915507083011
Morehead State Eagles,Vanderbilt Commodores,43,76,-33,0,0,-28.666666666666668,-32.12498921178977,6.466570678708848,-31.252399317776664,-2.793545628454652,-0.0901141049612109,-0.0918918966287457,0.0079030559346949,-0.1349574864888637,-0.0634419703155228,-28.458853689322012,1.8054857509717737,2.564544128435308
UT Martin Skyhawks,Ole Miss Rebels,68,72,-4,0,0,-13.0,-16.526070262110878,-0.0135750086217427,-14.696906137314173,-6.587148374812102,-0.0497045915523581,-0.0474117168655847,-0.0175777074392458,0.0362662756858206,0.0182587823707103,-8.10975776250207,-0.14807430206470382,0.40309219717373096
South Carolina Gamecocks,Davidson Wildcats,60,69,-9,0,1,-15.38095238095238,3.7092225448818823,13.49787248713116,3.693504459292015,16.59532201648082,-0.0294833394683602,-0.0238659982825001,-0.0143836067418038,0.0884637630202093,0.2561478227162725,-12.901817557188808,-3.304772476356491,0.3803886667974474
Texas Southern Tigers,Auburn Tigers,56,72,-16,0,0,-24.0,-26.25279448742215,16.26630828084592,-19.365838596950223,8.209514699121073,-0.0834476429319065,-0.0998894666279087,-0.0942117077460332,-0.1422890734097691,0.1477191884700156,-27.5753532960713,-4.073408810669623,2.301098235571729
Jacksonville State Gamecocks,Alabama Crimson Tide,62,104,-42,0,0,-42.0,-19.93491874642548,54.776634188644,-7.656592137034792,42.97987778494897,-0.0914557404059557,-0.0812358154253167,-0.0274932451048723,-0.0134239698655487,0.1164485053371616,-50.63646992198376,-5.896541237965149,4.63099584825893
Furman Paladins,South Carolina Gamecocks,79,60,19,0,1,-19.0,9.88458091461858,-2.9513448489793888,7.0354815528571635,-6.235414514099546,0.0831579714715132,0.0670287876031733,0.0956170495429857,-0.077510263920173,-0.2992832693490482,13.270896066956707,-3.9717571621102286,1.1035807965374027
Texas A&M Aggies,Loyola Chicago Ramblers,67,51,16,0,1,22.42857142857143,11.664672392409985,-3.5641579047270966,8.131353008911347,1.0212237757132383,-0.0978424353687439,-0.062571919258437,-0.1364085790705007,0.0650416600903899,-0.0235767972929786,7.110129233198107,-0.16763407565799313,-0.6956723599626023
Mississippi Valley State Delta Devils,Missouri Tigers,62,83,-21,0,0,-40.0,-41.17286885734835,28.06443508389215,-29.693938319892553,16.542881417452648,-0.1513704295446913,-0.1510894771379514,-0.1788236375235046,0.0445110810328147,0.0310067160401627,-46.2368197373452,-1.4336519401960528,6.998887264422404
Kentucky Wildcats,Gonzaga Bulldogs,72,88,-16,0,0,12.5,8.237601751685503,-5.685959670195743,-0.4889579938837869,6.464482537097197,-0.0188642520922078,-0.019595007507508,-0.0425640751048552,-0.0071452242374496,-0.2998646173503535,-6.953440530980984,2.0850907840910518,0.13117145508460054
Illinois State Redbirds,LSU Tigers,61,77,-16,0,1,,-16.721109778973684,-3.0323646871506185,-17.311506034666607,-2.5239720346141894,-0.0062193982298727,0.0054422704701737,0.0404174393321682,-0.0616750211218359,-0.119834579854202,-14.787534000052418,1.7720579239760086,0.09196956278410837
Georgia Bulldogs,Saint Joseph's Hawks,66,53,13,0,1,-3.583333333333334,17.055151271252825,-2.245828035900601,14.672027554343288,4.53937509025306,0.0569271524783882,0.083872250103247,0.0133769337091175,0.1573653022424587,0.2698656306969151,10.132652464090228,2.7344546478543603,0.5768230518337804
Marquette Golden Eagles,Mississippi State Bulldogs,55,58,-3,0,1,21.017857142857142,13.7605448048935,10.272178862125172,11.70211218291172,2.7499682104865997,0.1072393185742492,0.098919953707594,0.0584138003550537,-0.0645381858541105,0.0553731404091409,8.95214397242512,0.49570832514794055,0.9600218193814422
LSU Tigers,Akron Zips,73,58,15,0,1,-16.271428571428572,12.736727487583636,-12.033995458766867,7.716630628723451,-13.552386343231165,0.116829026696644,0.0765371363943317,-0.1243322018183593,-0.191769946608846,0.1148935161764456,21.269016971954613,2.443672145524363,2.4848385516278597
Georgia Bulldogs,UAB Blazers,73,87,-14,0,1,-3.583333333333334,-12.27161730900056,-5.446847712177117,-11.266161479972808,-0.7639058320133074,-0.0403242863111484,-0.0276156244865475,0.0865478189625811,0.1402475563631844,0.2989312810672302,-10.5022556479595,-3.139452734940087,0.4234959636611942
Bradley Braves,Auburn Tigers,64,85,-21,0,1,-19.0,-16.224602087745282,22.51693879657928,-6.767902019346408,16.597406386361,-0.0191867225621089,-0.0111739660185357,0.0197131445951506,-0.0202531124123171,0.1417834839901579,-23.36530840570741,-3.312814830265718,0.4483036899584191
Creighton Bluejays,Arkansas Razorbacks,90,87,3,0,1,18.0,5.106921691441286,3.519063116194843,5.559451222875737,-1.678344721461201,0.0242097226797602,0.0170822158169922,0.1290979932403724,-0.0967200751483847,-0.0038010292881487,7.2377959443369395,-0.027511074366068585,0.1752250326250904
North Florida Ospreys,Kentucky Wildcats,56,96,-40,0,0,-33.0,-32.02902322384898,26.96182064808576,-23.54529015484978,14.728212827516316,-0.1039504901602558,-0.1066838732602972,0.1089052723455468,0.0189138752938183,0.1706234759886759,-38.2735029823661,-6.530358117114257,3.978549395166968
Coastal Carolina Chanticleers,Missouri Tigers,51,89,-38,0,0,-38.0,-53.225888250509975,18.22427238105064,-45.32198956650957,-0.25642154408186,-0.2645979996336954,-0.2215461592929796,-0.0676932661184114,-0.0516945398415127,0.0309482418368003,-45.06556802242771,-1.394700097670867,11.924259151090602
Butler Bulldogs,Tennessee Volunteers,45,71,-26,0,1,-1.7500000000000009,-9.450419909210623,20.41211290496628,-8.820373276502067,14.983421440349574,0.0048861313879884,-0.0018591234862105,-0.0438037432255296,-0.0479791710332614,0.3393791863934094,-23.80379471685164,-8.078512484080848,-0.11630846851924126
LSU Tigers,Kansas State Wildcats,59,61,-2,0,1,-16.271428571428572,-6.879944231736246,8.884930596961098,-4.218570961923703,7.891387018158099,-0.0394441096409854,-0.0448566862591474,0.0339045751114779,-0.0545922376787266,0.1901252476880964,-12.1099579800818,-2.302408760455492,0.47766651031407265
Utah Utes,Mississippi State Bulldogs,49,52,-3,0,1,-4.0,-7.29185744397769,4.695344420150704,-1.4617962928319628,-2.14492066826746,0.0040042917961972,0.0086357216571344,0.0078398367490584,0.0372139223998241,0.0423294411847939,0.6831243754354954,0.02891627307189587,0.0027354293323386906
Arkansas Razorbacks,San Diego State Aztecs,78,74,4,0,1,10.423076923076923,-2.6228620523650648,-8.570800525288277,-10.752091316107084,1.7851298923077934,-0.0027487364029837,-0.0138336771198445,-0.0346523107558536,0.0330292307687474,-0.047245961948574,-12.53722120841488,0.5923330761536244,0.034461516327829275
Saint Mary's Gaels,Vanderbilt Commodores,75,65,10,0,1,,2.0463110124847645,-14.208033039724429,-4.967529180677204,-19.949597438002343,0.1121402782735644,0.0808964682942001,-0.2044529975978291,0.1767553467925969,0.0288246316431256,14.98206825732514,0.4318525987695619,1.6800933034899774
Ole Miss Rebels,Stanford Cardinal,72,68,4,0,1,-6.7142857142857135,6.9771465780194575,4.155567912857862,6.647985218172025,9.811118806797095,0.0263259489870248,0.0054955472397807,-0.0377688910111135,-0.0873092774550838,-0.0072216558196772,-3.1631335886250724,0.02284306208871068,-0.08327249349328834
Tennessee Volunteers,USC Trojans,73,66,7,0,1,35.916666666666664,10.893526258441398,-20.751434715417673,-3.4928017456553277,-14.453562348438936,-0.0011569246156322,0.0064269444753185,0.0935963998120161,0.0699421073172288,-0.2549099622314252,10.960760602783608,-2.794007071283263,-0.012680773747411988
Florida Gators,Xavier Musketeers,83,90,-7,0,1,13.168831168831169,-11.414946165866354,-10.346805296577998,-10.54509146002748,-10.112109059658708,-0.0712641423186913,-0.0546487967868485,0.0661298643692905,0.0375464637288877,-0.0598102136351447,-0.4329824003687719,0.025896769866314003,0.030856119401368735
Fresno State Bulldogs,Vanderbilt Commodores,59,67,-8,0,1,,-16.624607215302007,-0.2525136293397878,-21.34378454703149,-5.4153947447000945,-0.1071110586248312,-0.1100814108557221,-0.0716544236227845,-0.1316225498205937,-0.1988913478691752,-15.928389802331395,3.1680189171713162,1.7061066939166813
Siena Saints,Ole Miss Rebels,62,74,-12,0,1,-7.0,-1.9814570656778585,-5.053995744757216,-4.437309944157548,-8.241164819268363,0.009747474084655,0.027252099747025,0.0182917196932911,0.0519083286908166,0.0229190113827024,3.803854875110815,0.0871805931808128,0.03707797681693126
Texas A&M Aggies,DePaul Blue Demons,82,66,16,0,0,22.42857142857143,10.386168950487756,-10.47144513579464,8.211118305889443,-9.388988244470838,0.013903809203632,0.0271138257260323,-0.0470427303731403,0.1554828012089091,-0.2175716817038432,17.60010655036028,-3.8292847803287127,0.24470852343980312
South Carolina Upstate Spartans,South Carolina Gamecocks,53,68,-15,0,0,-22.25,-10.570619057227518,8.651142417613784,-11.104213855304591,9.005221663146727,-0.0130239765507654,-0.0150613098586996,-0.0809910597550884,-0.0007868635898628,-0.2333186090178037,-20.10943551845132,4.691905523298279,0.26190481664143883
Oregon State Beavers,Florida Gators,68,81,-13,0,1,-18.0,-8.43206302235501,18.38300701240472,-0.4465818154138503,14.500997558376936,-0.0097909284798713,-0.0311192496146202,0.0969429282105302,-0.08774251289207,0.1026065449598115,-14.947579373790788,-1.5337194750572156,0.14635068059598502
Tennessee Volunteers,Kansas Jayhawks,64,50,14,0,1,35.916666666666664,0.9422532071477576,-16.28170257827108,-4.281379515813384,-11.330981373461457,-0.0225910318660604,-0.0179466734352667,0.0446051933156619,0.0136262938485782,-0.2172030650450745,7.049601857648071,-1.531195130828612,-0.15925778020916617
