home_team,away_team,home_score,away_score,point_spread,is_conference,is_neutral,home_advantage,off_eff_diff,def_eff_diff,adj_off_eff_diff,adj_def_eff_diff,efg_pct_diff,ts_pct_diff,threepar_diff,ftr_diff,luck_diff,net_rating_diff,rating_luck_interaction,shooting_strength_interaction
Manhattan Jaspers,Maryland Terrapins,49,79,-30,0,0,-19.5,-28.023451713160284,20.543423550113687,-18.11175460260196,11.842012834011015,-0.1211054298322216,-0.1142573192566092,0.1175515103749542,-0.0996845603154122,0.1913553292080312,-29.953767436612974,-5.73181302885388,3.627563880505417
Monmouth Hawks,Michigan State Spartans,57,81,-24,0,0,-14.5,-17.506055069704345,19.119702499650643,-10.566986084396149,13.49566091765108,-0.0613247567268662,-0.0703784498397005,0.0519692695108667,-0.1456228402554395,0.3118920197566119,-24.06264700204723,-7.5049475741588925,1.4756359736050026
Binghamton Bearcats,Penn State Nittany Lions,66,108,-42,0,0,-33.0,-22.541825826700745,34.388029966726734,-18.993120674504283,25.965464781630615,-0.0517502307145825,-0.0629307334156185,0.0337901466867585,-0.134299600602427,0.2874258319065886,-44.95858545613489,-12.922258826073026,2.3266171699562537
Eastern Illinois Panthers,Illinois Fighting Illini,67,112,-45,0,0,-22.6,-27.655362570732866,21.75667368190716,-22.70020100425384,17.765498193338885,-0.087628023742598,-0.1057138718406982,-0.1914293803524669,-0.1373956028531947,0.2746359315849935,-40.46569919759273,-11.113334996369002,3.545929250047484
Cleveland State Vikings,Michigan Wolverines,53,101,-48,0,0,-24.0,-34.114726489607506,13.039364222902948,-28.318293239357303,8.912848990181075,-0.1955458820349306,-0.1940415938449212,-0.1308463604620341,-0.1985800110474999,0.1175305585792741,-37.23114222953838,-4.375796942782046,7.2803965464430345
UT Rio Grande Valley Vaqueros,Nebraska Cornhuskers,67,87,-20,0,0,-12.0,-0.3126993024138329,22.798883564193588,6.289099063461961,17.559289773183096,0.0117637079444991,-0.0170115614660455,0.1618574015560793,-0.2250482846474213,0.0452229710463975,-11.270190709721136,-0.509671508153097,-0.13257923198796648
East Texas A&M Lions,Iowa Hawkeyes,67,89,-22,0,0,-29.25,-38.61242686262493,10.011187094902198,-30.526033378311297,-3.216849570339903,-0.1565776150551668,-0.1534421059480151,0.0098142512039958,-0.0389624012569683,0.1511602455723643,-27.309183807971394,-4.12806293079379,4.276006869755339
Lehigh Mountain Hawks,Northwestern Wildcats,46,90,-44,0,0,-30.666666666666668,-27.61259037933705,24.84574344500993,-18.12029598015457,22.652042655282457,-0.0806357752513164,-0.0905862589781626,0.0521790194643985,-0.0223666076932269,0.1810624568291124,-40.77233863543702,-7.382339804000767,3.2877091346776646
Holy Cross Crusaders,Wisconsin Badgers,61,85,-24,0,0,-25.0,-34.92147940172484,18.529570275954896,-28.75541557228138,11.735785686257984,-0.1010864760102919,-0.1424628714788702,-0.0360556701781731,-0.2482034827311637,0.1489240369295169,-40.49120125853936,-6.030113151547217,4.093112844649241
Ohio State Buckeyes,Texas Longhorns,80,72,8,0,1,13.813186813186812,-3.741318265699419,2.5404193016084378,-0.4664028026639641,-2.7720541380084,0.0045616215364281,0.0009011768531493,0.0060330497402962,-0.0103882379083417,0.0361845167297332,2.3056513353444377,0.0834288793167025,0.010517508786801393
Chattanooga Mocs,USC Trojans,51,77,-26,0,0,-17.5,-22.97317535230289,9.349658564534836,-18.341251328339112,6.182057483674484,-0.1279365677485431,-0.1212067218867061,0.2130755646847169,-0.1256010082495399,0.1137049967002627,-24.523308812013596,-2.788422747549529,3.137427959246621
Rider Broncs,UCLA Bruins,50,85,-35,0,0,-27.5,-27.202944304475903,28.00018459609764,-21.09004613872152,18.128201323846017,-0.1069797478130812,-0.1218550403112131,-0.0528798033805614,-0.1335662298281149,0.1923633586974883,-39.21824746256753,-7.544153804128738,4.195558223216486
UC Riverside Highlanders,Oregon Ducks,76,91,-15,0,0,-10.5,-2.5321120961053936,19.26462459044545,0.8382747569772562,11.26244879748286,0.008577062961031,-0.00482081425104,0.1094293387108702,-0.0670593270896855,-0.0363549058081741,-10.424174040505603,0.3789698653705948,-0.08940879706216147
UC Davis Aggies,Washington Huskies,73,79,-6,0,0,-10.0,-13.748192430070432,-0.530257463863947,-11.71740912746425,-6.071756587641914,-0.0516222099043552,-0.0327785629164274,-0.0024215800736777,-0.0152769110855218,-0.2284274669242699,-5.645652539822336,1.2896221088061872,0.2914410604577647
Wagner Seahawks,Rutgers Scarlet Knights,52,75,-23,0,0,-23.75,-40.36463330267101,0.7259222675942425,-33.80430417573045,2.343041066479316,-0.1720184849044557,-0.1864022132779498,0.0028889373550322,-0.2308836169766192,-0.0034396782025901,-36.14734524220977,0.12433523551112789,6.218011561883209
SIU Edwardsville Cougars,Indiana Hoosiers,61,80,-19,0,0,-25.5,-24.995160960212445,16.900213980235208,-17.914577441209104,11.292261286550612,-0.1574256353546053,-0.1804410872642128,0.0187021132932382,-0.1340505497427839,0.0650337457219794,-29.206838727759717,-1.8994301231639856,4.597905143417066
Oral Roberts Golden Eagles,Minnesota Golden Gophers,57,80,-23,0,0,-25.75,-16.059154324712324,22.62695439509008,-10.098156052000816,16.258369397290153,-0.044973985316897,-0.0352298630061311,0.1246939165462444,-0.0655155836965296,-0.0731767134306501,-26.35652544929097,1.9286839098304018,1.1853579885608343
Niagara Purple Eagles,Michigan State Spartans,60,96,-36,0,0,-36.0,-26.806031741935954,36.62610076364287,-14.780388757100482,28.6854894955723,-0.0534915641693464,-0.0810255829354584,0.1622668934854597,-0.0516525174501599,0.0959064454781755,-43.46587825267278,-4.168657882800977,2.3250578157298443
Southern Jaguars,Iowa Hawkeyes,74,89,-15,0,0,-22.0,-36.47059842584106,2.4609229950627736,-27.88587972903528,-6.959843792438946,-0.1754811244089558,-0.1749975391415936,-0.0502386622570901,-0.0081094521999506,0.146077324597634,-20.926035936596335,-3.056819344051937,3.6721243155761414
Montana State Bobcats,Wisconsin Badgers,67,79,-12,0,0,-18.75,-26.668987433214525,16.420726919404714,-20.66017936829924,12.064803426511745,-0.0893614396112253,-0.1100154053180167,-0.0490380781463438,-0.1192674184955233,0.1389166195650716,-32.724982794810984,-4.546043985180271,2.9243515737968884
Idaho State Bengals,USC Trojans,69,75,-6,0,0,-9.0,-13.41577798501568,3.915147384981736,-6.110584613815234,0.1290150959028011,-0.0933694472930678,-0.0804410482572182,0.092868689456339,-0.0129541046632652,0.0193613184169792,-6.239599709718036,-0.12080687677434188,0.5825879762263593
UMBC Retrievers,Penn State Nittany Lions,54,103,-49,0,0,-27.333333333333332,-27.902068273088577,18.206552491030436,-17.408387257802474,14.790256964792022,-0.0807852043616252,-0.0995053743551403,0.0079586505966416,-0.1759824866818648,0.2860823265309178,-32.198644222594496,-9.211463050341129,2.601174053689559
Northern Kentucky Norse,Purdue Boilermakers,50,72,-22,0,0,-33.0,-32.28516692386556,8.124914731873105,-24.82895173778195,3.832606816922677,-0.1463684326827228,-0.142548466463689,0.0254874340143353,-0.1025005643311351,0.1465721963357221,-28.661558554704627,-4.200987587767962,4.195147403896201
SIU Edwardsville Cougars,Illinois Fighting Illini,58,90,-32,0,0,-25.5,-30.931294797395697,25.89034478889232,-23.369415625277597,20.60627050610762,-0.1490437306984459,-0.1818977784206779,-0.1268434443174673,-0.161019941051029,0.27729084388482,-43.97568613138522,-12.194055117785782,6.55430032104556
Mount St. Mary's Mountaineers,Maryland Terrapins,52,86,-34,0,0,-19.333333333333332,-33.11709292913217,12.83599961488244,-25.123237476206484,4.507130634136971,-0.0822185448728529,-0.0949428559454786,-0.0532875459007657,-0.054784144248125,0.5242595764073068,-29.630368110343458,-15.534004234321232,2.4361657500794234
Montana Grizzlies,Oregon Ducks,48,79,-31,0,0,-33.0,-29.496298925248652,24.766249790640785,-19.704944470871386,17.225005764639675,-0.1318539715217276,-0.1239157609602257,0.0368961822121964,-0.0049505737740356,0.0449759827761643,-36.92995023551106,-1.66096080571695,4.869360606651892
New Mexico Lobos,UCLA Bruins,72,64,8,0,1,-14.0,-8.009777632789636,9.988661573911244,1.7750721150604676,4.473949434853367,-0.0120142503868008,-0.0064642760483961,-0.0595819768619129,0.0655126878626344,0.1797512972772993,-2.6988773197928992,-0.4851266994250542,0.032424987883249747
Omaha Mavericks,Minnesota Golden Gophers,64,68,-4,0,0,-18.0,-20.484357511202234,2.738992057339914,-13.38604367582596,-4.79575652378567,-0.0682743088439801,-0.0634181404920832,0.040879200751736,-0.0273762876397855,-0.0861247112840196,-8.59028715204029,0.739836000816293,0.586495918076873
Northwestern Wildcats,Dayton Flyers,66,71,-5,0,0,1.8809523809523805,-3.702088892597345,-5.9582684091519695,-10.37921478768078,1.5048191550830126,-0.0545849193060163,-0.0554978650240818,-0.0340163255260432,-0.0741070471436249,-0.0243685249897882,-11.884033942763793,0.2895963781137307,0.6486890337957203
Bethune-Cookman Wildcats,Nebraska Cornhuskers,58,63,-5,0,0,-18.333333333333332,-20.81872340511576,14.67521721257971,-13.192513656904625,11.65119282585978,-0.0658137699568815,-0.093424946966603,-0.0483882388720043,-0.1524678835768034,0.0901082484087391,-24.843706482764404,-2.238622875142737,1.635057983332942
Washington Huskies,Nevada Wolf Pack,53,63,-10,0,0,-9.38095238095238,-7.562253611485289,3.260343900976821,-7.407589047125384,7.932084151953191,-0.0555948014793228,-0.0484683292177507,0.0975689205040369,0.0105708961593811,0.2935966789850861,-15.339673199078575,-4.503677107966001,0.852806086260462
Eastern Illinois Panthers,Indiana Hoosiers,55,90,-35,0,0,-22.6,-21.719228733549613,12.766542873250046,-17.24536282018535,8.451488973781878,-0.0960099283987574,-0.1042571806842331,-0.0458838227417613,-0.1104262115449495,0.0623788334221529,-25.696851793967227,-1.6029396375296325,2.467152900812274
App State Mountaineers,Wisconsin Badgers,56,87,-31,0,0,-31.0,-38.049569644153905,24.063075022709796,-30.44398854490629,10.820856592326294,-0.1141969088626781,-0.153403299344668,-0.0495856104561712,-0.1311179692805004,0.1512826483346079,-41.264845137232584,-6.242655055478012,4.712317759369075
Youngstown State Penguins,Ohio State Buckeyes,47,81,-34,0,0,-21.5,-25.86696762655899,14.09949694705665,-22.27890450378098,14.300054571410511,-0.1624552692510366,-0.1356107081698812,0.0377840353547647,0.0581964503066337,0.2279954044549813,-36.57895907519149,-8.339834568890492,5.942444645482882
Florida A&M Rattlers,Maryland Terrapins,53,84,-31,0,0,-33.42857142857143,-32.21964135368444,34.228857463397034,-20.264994341982487,23.465047925514284,-0.1064171714791026,-0.1047177626859813,0.1409652127487143,-0.0102515359602133,0.2019971332182523,-43.73004226749677,-8.833343173547348,4.653627406768608
Saint Peter's Peacocks,Rutgers Scarlet Knights,65,75,-10,0,0,-7.0,-17.788799291293202,-1.775887321444344,-17.65606479859015,0.4940339745673583,-0.0468616369215207,-0.0526672390247568,0.100575115910776,0.0454364156477612,-0.1655779521044455,-18.15009877315751,3.0052561853528292,0.8505433387974455
Yale Bulldogs,Purdue Boilermakers,84,92,-8,0,0,-5.5,-7.47506153395976,14.0953568429304,-5.414235445993484,8.95712851015432,-0.0207437136461954,-0.0395646860827516,-0.0204388571233448,-0.1050631619017445,-0.052208222553933,-14.371363956147803,0.7503033678261356,0.2981154586115839
Boston University Terriers,UCLA Bruins,40,71,-31,0,0,-31.0,-55.20037487158657,0.6536349007127598,-42.785297080890025,-9.439767127524505,-0.1618455847196344,-0.166083795866138,0.1613047364565978,-0.1569269798460282,0.1933447836651289,-33.34552995336552,-6.447184275032532,5.396826793088525
Michigan State Spartans,Kansas Jayhawks,69,77,-8,0,1,25.39393939393939,2.6239301099643626,1.3866275904897662,-0.7112986986509355,2.2887437491692424,-0.0219182374018347,0.0085563309453324,-0.0038523552628058,0.1519740943982584,0.123422930313619,-3.000042447820178,-0.3702740299752088,0.06575564258690396
UIC Flames,Northwestern Wildcats,74,83,-9,0,0,-9.0,-7.245213239350136,12.932934761861231,-2.358312223696742,9.283446041543684,0.0576244963447967,0.0413469381979064,0.0843804584737156,0.0777488391179817,0.0701036479377485,-11.641758265240426,-0.8161297228027885,-0.6708504566023538
Saint Francis Red Flash,Penn State Nittany Lions,62,92,-30,0,0,-31.75,-27.11927068735784,24.300010390614247,-14.56092018250807,14.916978382081268,-0.0773197882756656,-0.0970822454853569,0.0935290306841171,-0.1903817599684846,0.2872588705450868,-29.47789856458934,-8.46778784770657,2.2792248758255944
South Dakota Coyotes,Iowa Hawkeyes,77,96,-19,0,0,-18.0,-11.216004574628757,18.45295745272246,-7.309219138391569,8.708925919862793,-0.0740181410473014,-0.0690843566066651,0.0433055987198855,0.0384915932135738,0.1367456746972382,-16.018145058254362,-2.1904120533892244,1.1856333202380052
Portland Pilots,Oregon Ducks,70,80,-10,0,0,-10.0,-20.85103140575147,-2.148652853479078,-17.16381076138333,-7.666905219052253,-0.0626472407524968,-0.0760873470093917,0.0908865668275811,-0.1076428814663433,-0.0454321719621131,-9.496905542331078,0.43146504570713046,0.5949549279141362
Fairleigh Dickinson Knights,Nebraska Cornhuskers,60,86,-26,0,0,-21.5,-10.397093959221152,26.32039843198369,-8.341320426403627,24.535600616160806,-0.0383077159057845,-0.0505741601871223,0.0473361134759011,-0.1141257700868141,0.0975442227095259,-32.87692104256443,-3.2069537081794035,1.2594397511554667
North Texas Mean Green,Minnesota Golden Gophers,54,51,3,0,0,3.0,-7.717485410688596,-22.071622748037512,-5.3098656985795,-26.442456811037214,-0.0843972674613893,-0.0881398065114857,-0.0398016564968238,-0.0313368341225295,0.2633375263746877,21.132591112457717,5.565004269442325,-1.7835329442702725
Oakland Golden Grizzlies,Illinois Fighting Illini,54,66,-12,0,0,-21.0,-25.05520270966588,19.99429191824072,-14.490485921417346,13.869060803229049,-0.0860488327199385,-0.1089709871346992,-0.0625518628595054,-0.1201150285314582,0.2712675276082168,-28.359546724646393,-7.6930241240845305,2.4403058921223773
Seattle Pacific Falcons,Washington Huskies,62,77,-15,0,0,-15.0,-16.32071316079029,0.030493580695051,-14.121527017974486,-0.9923512312929148,0.0422244196565601,0.0248727026619839,-0.0517879818659555,-0.0869096808314991,-0.1681718060468945,-13.129175786681571,2.207957203953397,-0.5543718281615903
UT Arlington Mavericks,USC Trojans,95,98,-3,0,0,-3.0,13.237797603527524,14.847028363162778,14.611800259658366,10.044552567293522,0.1766151857958551,0.1705609982058005,0.1138028029559271,0.0476895672636132,-0.2026834872217818,4.567247692364843,-0.9257056892941421,0.8066452997627073
TCU Horned Frogs,Michigan Wolverines,64,76,-12,0,0,-2.4615384615384617,-11.153846198283604,2.9462037011655866,-8.384992274051655,2.9970454666736543,-0.0987293724139137,-0.1011933057600855,-0.0881377749709405,-0.0297430518460931,0.1835797414240282,-11.382037740725304,-2.0895115453208812,1.1237414429332895
Monmouth Hawks,Rutgers Scarlet Knights,81,98,-17,0,0,-14.5,-13.347168059101875,10.511937669785963,-10.285754338478782,5.8452718673260335,-0.0543354404404062,-0.0435649863313974,0.0177482915767939,-0.131530313267132,0.2164940274272914,-16.131026205804815,-3.492270829829864,0.8764864136481392
Alabama Crimson Tide,Purdue Boilermakers,78,87,-9,0,0,24.402597402597404,0.5745505093248369,0.0604255296232594,-0.2852547888603141,-0.6627051303196794,-0.011198983562431,-0.0089536221760784,0.0982876647925921,0.0497728058041402,0.0184972199245551,0.3774503414593653,0.006981781976572298,-0.0042270601696374
Marquette Golden Eagles,Maryland Terrapins,78,74,4,0,0,19.11111111111111,-3.5101007227151086,3.261799507654885,0.5713531621051118,-0.101047866237721,-0.0250502063757949,-0.0285397348287101,0.1008811336154528,-0.0372487088715762,0.0325659471124915,0.6724010283428328,0.02189737632739759,-0.016843784527284678
Eastern Illinois Panthers,Northwestern Wildcats,58,67,-9,0,0,-22.6,-23.640450878473075,15.2162578481703,-18.265315168709236,11.754233312049609,-0.0716205037115962,-0.0845555545117789,-0.0586492502940785,-0.0980465781525599,0.1764540434428288,-30.019548480758843,-5.297070711757926,2.150015183386631
Washington State Cougars,Iowa Hawkeyes,66,76,-10,0,1,-16.0,-24.99150334365299,2.168677898619464,-18.79319694962402,-7.783386310009206,-0.124465364428762,-0.110924170936314,0.024017274029618,-0.0204345692329259,0.116788906104546,-11.009810639614813,-1.2858237410188058,1.3703400935513188
Ohio State Buckeyes,Texas A&M Aggies,64,78,-14,0,0,13.813186813186812,2.4200656768456668,3.1179009004198406,1.4337011338600405,1.0043391939600212,0.0563225113594461,0.0507757835987248,-0.0171634672750702,-0.0738098172976905,-0.1179462616946463,0.4293619399000192,-0.05064163572516866,0.024182742737332643
Arizona Wildcats,Wisconsin Badgers,88,103,-15,0,0,26.402597402597404,-2.978667749504396,-3.686169622582242,-2.470078734869645,-1.6596431195437449,-0.0192194430136114,-0.0288887607284815,-0.1261066621247465,-0.0059124768958035,-0.0988466231174172,-0.8104356153259005,0.08010882382905138,0.015576121124957234
Lehigh Mountain Hawks,UCLA Bruins,45,85,-40,0,0,-30.666666666666668,-30.93960271591115,30.795158855862837,-20.428136852296404,26.132870862864067,-0.1141155181514963,-0.1173070984934023,0.033290092938424,-0.0452871931628728,0.1932815205565451,-46.56100771516047,-8.999382369831244,5.313333521071354
South Carolina Gamecocks,Indiana Hoosiers,71,87,-16,0,0,-4.071428571428571,-3.171272478868175,-1.6969840384088002,-4.47302484669612,-4.31910144756219,-0.0216121673169178,-0.0133084185406729,0.0661332678972838,0.0833611704905454,0.0421244113497139,-0.1539233991339301,-0.006483932581463868,0.0033266182560712176
Yale Bulldogs,Minnesota Golden Gophers,56,59,-3,0,0,-5.5,4.728679726225764,11.413491652993612,7.333755245985813,2.845994354189486,0.036800926378314,0.0268602675078439,-0.0050008179224003,-0.0537364470881802,-0.2903934450490315,4.487760891796327,-1.3032163459250492,0.16515375818247344
Bowling Green Falcons,Michigan State Spartans,72,86,-14,0,0,-14.0,-16.676949650184966,25.6801990927041,-4.782901899920844,17.562677398795046,-0.0399492634998394,-0.0453056824425468,0.091055694459288,-0.1654687073466906,0.0578710671591822,-22.34557929871589,-1.2931625203068187,0.8926894354609576
Nebraska Cornhuskers,Saint Mary's Gaels,74,77,-3,0,1,6.515151515151515,1.793830585817716,11.099096700743289,-3.3522912540659178,12.933404728070116,0.0131884055356306,0.0403735803588301,0.0681681066176282,0.0707428159096988,0.0678165964214593,-16.285695982136033,-1.1044404718631007,-0.21478236304239987
Troy Trojans,Oregon Ducks,61,82,-21,0,0,-19.0,-33.930622120414625,5.642092608519761,-24.984321458949353,-1.9589699248214745,-0.1687136417022933,-0.1684743605650982,-0.0339588085681674,-0.1188007285943397,0.0330441836925354,-23.02535153412788,-0.7608539456789234,3.8846909087982002
UMass Lowell River Hawks,Washington Huskies,69,74,-5,0,0,-5.0,-7.482734254074216,-0.0561438528246611,-6.070682287077517,-1.0880922554994896,-0.0343061925883378,-0.0255629113654071,-0.0721961451312616,0.0916617477399294,-0.377771449367221,-4.982590031578027,1.882280257831899,0.17093369321204793
Miami (OH) RedHawks,Michigan Wolverines,67,94,-27,0,0,-23.0,-25.272955983273263,19.572860983324063,-19.033509185686867,14.473369250593649,-0.1390067421624574,-0.1631712055317727,0.0475283512460109,-0.2183873641881864,0.1165089654617383,-33.506878436280516,-3.903851742463271,4.6576820114608495
UT Rio Grande Valley Vaqueros,Wisconsin Badgers,84,87,-3,0,0,-12.0,-10.215049088744353,23.497025885910872,-3.9353578915221448,16.639120987257655,-0.0161455426661506,-0.0553173747896323,0.0683913946176081,-0.2133826281580625,0.0927254030100094,-20.5744788787798,-1.907776845755783,0.3321861265711536
Canisius Golden Griffins,Maryland Terrapins,37,108,-71,0,0,-50.0,-45.06080991592941,37.73420141952424,-31.15395362255164,23.78873684558056,-0.1320471330245315,-0.1415298881792653,0.1256296202420369,-0.1391463920871068,0.202441018174338,-54.9426904681322,-11.122654199606178,7.255024756971111
Cleveland State Vikings,Minnesota Golden Gophers,47,58,-11,0,0,-24.0,-26.22574739161702,6.213410691878536,-20.520095290647888,0.046487445255309,-0.1270031707591166,-0.1202184200402983,-0.0466233928783086,-0.1672624272808271,-0.0744883346613422,-20.566582735903197,1.5319704976721402,2.612021219139413
Evansville Purple Aces,Ohio State Buckeyes,30,80,-50,0,0,-50.0,-68.53046582517237,18.781555110791487,-57.915513343362946,14.011485270154836,-0.3282939600751161,-0.3429008802487856,0.1015828209901955,-0.1811129204317259,0.2350150959946195,-71.92699861351778,-16.903930483760746,23.613199211149137
Rider Broncs,Iowa Hawkeyes,58,83,-25,0,0,-27.5,-31.124559500043706,15.870249824224617,-24.237121268177745,5.370811047359339,-0.1569400279259145,-0.1588727338428197,-0.1177672616628832,-0.0704366593260576,0.150572214193258,-29.607932315537084,-4.458131926434535,4.6466697244289765
Samford Bulldogs,Michigan State Spartans,75,83,-8,0,0,-20.0,-14.52313274177024,27.699490114119243,-3.234439243976567,18.510628194133204,0.0026653375188362,-0.0363693517902968,0.1914376978548738,-0.1434681414157342,0.086256580942427,-21.74506743810977,-1.875655169573849,-0.05795794409241734
Purdue Boilermakers,Marquette Golden Eagles,58,76,-18,0,0,21.642857142857142,4.586584036989919,3.5925028791776157,4.635765720613364,2.482393984680513,0.0447674003710134,0.0487085253667218,-0.0814317887515566,0.1006562232357821,0.002222897508939,2.1533717359328506,0.004786724667624784,0.09640085465013007
Montana State Bobcats,Northwestern Wildcats,69,72,-3,0,0,-18.75,-17.93412818579735,15.191916863035772,-12.134919263852057,11.173877630856609,-0.035595589959306,-0.0426336205382844,0.0875734934290456,-0.0856651603615915,0.1687596911681599,-23.308796894708664,-3.9335853654523985,0.8296903767087945
Purdue Fort Wayne Mastodons,Penn State Nittany Lions,89,102,-13,0,0,-17.0,-12.270891615205244,21.191472881723087,-3.5376664725632168,12.60757710744555,-0.0742423219566739,-0.09030330786733,0.1228885482851601,-0.2320643358671622,0.2683644642048226,-16.145243580008767,-4.332809642805405,1.1986603719359332
Merrimack Warriors,Rutgers Scarlet Knights,63,74,-11,0,0,-18.666666666666668,-23.508151637783342,10.964217542230555,-22.37997158251798,6.828889874004616,-0.0880792643233587,-0.1005512562246072,0.0368020468745489,-0.1967583230930301,-0.0126516784158033,-29.208861456522605,0.369541122039676,2.5726950288134187
Illinois Fighting Illini,Alabama Crimson Tide,87,100,-13,0,1,26.945054945054945,-4.743528027157154,-6.381779605825471,-4.69750731901668,-4.037281743349922,-0.0413326465684995,-0.0344698079079768,4.352003910612634e-05,-0.0653155542030038,-0.1309363523296769,-0.6602255756667574,0.08644752859256631,0.027288870374518208
San José State Spartans,USC Trojans,68,82,-14,0,0,-14.0,-3.748413617767724,27.150514515189528,-0.7978335451320788,22.819926799086502,-0.0323014301505842,-0.059539928566202,0.0319403562121656,-0.2733694710808786,0.0928905843128414,-23.61776034421858,-2.193867558535118,0.7628874360720139
Idaho State Bengals,UCLA Bruins,70,84,-14,0,0,-9.0,-15.275223374810436,12.065145604015882,-7.461285696583559,5.509703816498288,-0.08441430312439,-0.0648712442882398,0.0714616812014725,0.0207394384649932,0.0823227116651812,-12.970989513081848,-1.067807029697526,1.094937040580575
UNC Greensboro Spartans,Indiana Hoosiers,58,69,-11,0,0,-12.0,-17.524154520471427,-1.0401469407662347,-12.439154551716584,-9.08736590476454,-0.0994277635914065,-0.0998694722980566,0.0976020071718091,-0.0333354102204032,0.0084932645924219,-3.351788646952045,-0.02846762783643951,0.33326084919750815
Tarleton State Texans,Michigan Wolverines,49,72,-23,0,0,-26.666666666666668,-36.10966889922298,14.687629321645131,-29.675685241401425,8.51498634956414,-0.1288309781095649,-0.1197836252783831,-0.1588284166254502,-0.0323798157411753,0.1193460411187261,-38.190671590965565,-4.557905462047141,4.920141575725267
Oregon Ducks,Oregon State Beavers,78,75,3,0,0,5.154761904761905,1.5176760955821609,-18.11566650666865,-0.9264432702043024,-14.467499464728704,0.0491477352747123,0.0339673773172183,0.0057830162521511,0.0212156142721863,0.1055026382643453,13.5410561945244,1.42861715340808,0.6655122451884883
UCF Knights,Wisconsin Badgers,70,86,-16,0,1,-2.185714285714286,-9.659340670570018,4.384700416406403,-6.539000466308508,4.320497300119399,-0.0554802422123775,-0.0561719595105874,-0.066197543697557,0.0139379104800499,0.2446140818145251,-10.859497766427909,-2.6563860751016493,0.6024875663861928
Campbell Fighting Camels,Ohio State Buckeyes,60,104,-44,0,0,-23.0,-13.752061182067678,32.19230396000283,-9.153789273234196,31.012963531605692,-0.0640340341772591,-0.0703830644968045,0.0691648877101933,-0.08928169929016,0.2300382171579326,-40.16675280483989,-9.239888204248757,2.5720392218946353
Utah State Aggies,Iowa Hawkeyes,77,69,8,0,1,,-14.720456273414255,-22.895847413056373,-13.382393163713374,-36.79455324714061,-0.0659864668391566,-0.0689964263356347,-0.1022449291835834,-0.0432957371031682,0.2891542255422779,23.41216008342724,6.769725017195235,-1.5448857249780972
Pepperdine Waves,Northwestern Wildcats,50,68,-18,0,0,-18.0,-33.422806441947785,-1.2373733541585636,-26.62224640795688,-5.630300977737434,-0.1854310592107588,-0.1485693201904055,0.0155973896906468,-0.0082299968608542,0.1663177554740358,-20.991945430219445,-3.4913332469875407,3.8925586760200397
Nebraska Cornhuskers,Creighton Bluejays,74,63,11,0,0,6.515151515151515,-2.318052347693765,2.32339787272511,-3.996849975363503,2.663574670173915,-0.0399255292025442,-0.0273443659902425,-0.1107163073448215,0.0826741550710165,-0.0004529839803865,-6.660424645537416,0.003017065666999882,0.2659209786867492
Cal State Fullerton Titans,UCLA Bruins,47,80,-33,0,0,-30.0,-34.79452565447845,26.262145598995588,-26.524136689495037,20.813621898793272,-0.1892025792992676,-0.1337701204460304,-0.0088870907067435,0.103455328999549,0.1931394804442971,-47.33775858828831,-9.142790099139567,8.956426023150204
Alcorn State Braves,Washington Huskies,60,77,-17,0,0,-27.0,-15.20157652359454,24.60749966933068,-10.63726107653264,19.306886936134305,-0.0751139159391985,-0.0696506703508562,-0.0898807903521368,-0.1155359815292033,-0.1395096651859073,-29.944148012666936,4.177498063524416,2.249222216694382
Marshall Thundering Herd,Purdue Boilermakers,45,80,-35,0,0,-35.0,-48.07348437511152,14.593627198132182,-41.897101128661774,3.5379695745033644,-0.2268475678632573,-0.2322411504450274,0.2277791722267599,-0.063795624407792,0.1673460456552788,-45.43507070316514,-7.603379416242694,10.306835284708146
Maryland Eastern Shore Hawks,Illinois Fighting Illini,40,87,-47,0,0,-45.8,-41.096240706256594,36.413457528508985,-32.02726230991175,26.750801127237096,-0.1490039304768321,-0.1729445740090617,-0.1410279192968163,-0.1068274876566282,0.2800750038699239,-58.778063437148845,-16.462266344626094,8.758162477951753
Rutgers Scarlet Knights,Kennesaw State Owls,77,79,-2,0,0,1.4615384615384617,10.641614299155291,5.531105224182099,10.599764533152351,9.203672476674685,-0.0245669345070507,-0.0131460232170766,-0.0874798778155379,-0.0228173680287136,-0.3876227585589733,1.39609205647767,-0.5411570541341444,-0.03429770211730064
Villanova Wildcats,Maryland Terrapins,75,76,-1,0,1,10.45054945054945,1.9200207105045024,9.119204119642689,2.998878801753918,6.48204566418417,0.0084218062704771,0.0084368647028252,0.078444320462969,-0.0476145217759459,-0.0311909209578921,-3.4831668624302523,0.10864318228921102,-0.029334556523133142
Grambling Tigers,USC Trojans,69,80,-11,0,0,-18.0,-21.697316139805125,12.725195181379064,-11.865036127607638,6.5401542224298055,-0.0680427139563842,-0.0579786243863404,-0.0079162746122071,-0.0578215184361518,0.1155754259532665,-18.405190350037444,-2.127187714456528,1.2523391023004005
Penn State Nittany Lions,Fordham Rams,85,66,19,0,1,8.285714285714286,24.843130864849456,-7.3317380654550846,13.1089031935917,-3.389628871337095,0.080215669596688,0.0958054940335103,-0.0503166757132875,0.0445382816744412,-0.600170124293549,16.498532064928796,-9.90192604006942,1.3234407969506907
